content,score,tone
Mohonlah bantuan lihat foto ktp nya belom bisa,1,-1
Proses pendaftaran ribet harus ke dukcapil,1,-1
"Terbaik, memudahkan",5,1
Saya ko ga bisa registrasi sih.🙏,2,-1
"Mantap, Pencurian data terselubung",1,-1
Semoga aplikasinya lebih Baik,5,1
Bru mau dftar sja kok sdh sruh scan barcode 😅,1,-1
Kok gak bisa di muat bosku,5,1
Gak bisa diinstal,1,-1
aplikasii butut kga bsa diinstall,1,-1
Alhamdulillah... Semakin canggih dan memudahkan masyarakat...,5,1
Sangat disayangkan banyak eror,1,-1
bagaimana cara cetak kk online ??,1,-1
"Buruk, muter"" birokrasi bobrok.",1,-1
Ini cara msuk k apk x gmn yaa d tekan lnjud mlh gk mau jln apk eror,1,-1
Harus ke dukcapil sama saja bohong,1,-1
Sangat membantu sekali,5,1
dokumen ga bisa dibuka.,1,-1
Aplikasi ini sangat baik,5,1
Semoga aplikasinya lebih baik,5,1
Apk ini sangat berguna,5,1
Apk tdk bisa dibuka,2,-1
Pelayanan IKD dukcapil pamekasan sangat memuaskan....terimakasih mbak Mas operator...,5,1
Bagus sangat bermanfaat,5,1
Dokumen ga bsa di buka,1,-1
"Sangat memudahkan pengguna IKD, Dukcapil Prima IndonesiaMaju",5,1
Masih terlalu ribet harua minta QR ke disduk,1,-1
Bagussss banget mantul tul tul tul,5,1
Tdk bisa di buka #coba lagi# Piye.... To kih...,1,-1
"Kurang puas ,,, ttp j ke dukcapil buat barcode... bikin sussah. Rumit",1,-1
Aplikasinya sangat membantu,5,1
Kalo KTP hilang gimna ya tanpa harus ke dukcapil,5,1
Apakah kementrian tidak sanggup membayar/memilih pegawai IT yg mumpuni ????,1,-1
Mau daftar aja nggak bisa bagaimana ini??,1,-1
Mantap...aplikasi kekinian...,5,1
Mantap...... Sangat bermanfaat,5,1
Cacat . Saya mau cek KTP . Malah disuruh swan qr,1,-1
"Tdk bisa terinstal, vivo y50",1,-1
gak bisa di buka dan banyak keslaha n,5,1
Membantu banget pokoknya,5,1
Tidak bisa di buka.mohon bantuanya,2,-1
"Entah apa yg ada di aplikasi ini,......",2,-1
Dirjen kependudukan semakin bagus,4,1
Scan barcode nya yang mana..??,1,-1
Bnr2 bikin org sulit masa hrs ke dukcapil buat scan,1,-1
Terimakasih pelayanannya,5,1
Pertahankan pelayanan prima,5,1
Niat mau daptar..eh ujung²nya minta kode QR dr petugas disdukcapil...sama aja dong harus pergi ke kantor disdukcapil...capeek deh,1,-1
semoga aplikasi lebih baik,5,1
Semoga bermanfaat untuk semua lapisan masyarakat di Indonesia.,2,-1
Semoga aplikasinya lrbih baik,5,1
semoga aplikasi lebih baik,5,1
Cara masuknya gimana ini woy gajelas emang,1,-1
Bagus..dan sangat membantu,5,1
Sangat membantu sekali,5,1
Sangat membantu sekali,5,1
Masih perlu perbaikan,3,-1
Tidak bisa dibuka,1,-1
jelek apk ini bikin bingung/pusing 7 keliling,1,-1
Aplikasi yang menyulitkan.,1,-1
semoga bermanfaat untuk kedepannya. Jawara!!!,5,1
Semoga lebih bermanfaat dan lebih baik,5,1
Buka satu menu aja nunggu lama. Parah,1,-1
Kenapa saya tidak bisa login,4,1
Dukcapil bagus apaaa (NAZER),5,1
Baru buka udah coba lagi2 aja..,1,-1
Orang mau cek nik kok malah suruh verisifikasi qr dukcapil anehh,1,-1
Baru buka saja sudah sulit,2,-1
Inovasi yang baik untuk Indonesia,5,1
Apk tidak bermutu.... Buang buang waktu gua aja,1,-1
saya lupa nomor pin. gimana cara membuka aplikasinya.?,1,-1
Ngebug keluar sendiri,3,-1
Sangat membantu. Terima kasih,5,1
Nyewa jasa programmer lgi aplikasi susah di buka,1,-1
Bingung abisambilfoto terus ngapain,1,-1
Aplikasinya mantab banget,5,1
Mau tanya kenapa tidak ada blanko E-ktp di kelurahan Pondok Pinang Jakarta Selatan. apa uang negara Indonesia habis dimakan tikus?,1,-1
Mohon maaf saya kurang puas dengan pelayanannya,4,1
makin terdepan👍🏻memudahkan masyarakat dalam pengurusan dokumen2 terkait kependudukan,5,1
App tidak membantu apa pun.,1,-1
Ada gangguan tolong d bantu,5,1
Pelayananya keren dan ramah,5,1
gabisa di download,1,-1
Cara mengatasi lupa sandi gimana,5,1
Mohon aplikasinya di tingkatkan lg....,5,1
tidak bisa saya buka apknya,5,1
Dukcapil bisa dan prima,5,1
Di appstore boleh diadain ya bu pak 🙏,5,1
sangat baik menggunakan aplikasi IKD,5,1
App tidak bisa di pakai,1,-1
Tetep aja harus ke disdukcapil ya,1,-1
Tidak bisa di instal.,1,-1
Aplikasi coba kembali aja gimana,2,-1
dukcapil bisa dan prima,5,1
Kurang dimengerti,3,-1
macem mananya apknya lihat dokumen cuman muter-muter aja #ga betul ni apk kau,2,-1
Semoga lebih baik dan bermanfaat,5,1
Cara mengatasi lupa pin gimana min,4,1
Mantap dari kabupaten Sukamara Kalteng maju terus semangat,5,1
Kok gak bisa dibuka,5,1
token persetujuan invalid. itu artinya apa ya?,1,-1
Intinya buruk mohon ditingkatin lagi,1,-1
Gajelas. ngapain download kalau disuruh ke capil lagi,1,-1
semoga aplikasi l3bih baik,5,1
Scen Kode QR code y dapat dari mana emal gak ada terus gimana,2,-1
Scan nya dimana sih kok saya bingungg Serius dah ngga ngerti,1,-1
Mau masuk aplikasi aja susah 😂😂,1,-1
"APLIKASI GAK JELAS , MENDING APLIKASI VPN LEBIH JERNIH & JELAS",1,-1
Ribet kalo masih datang ke dukcapil,1,-1
Pake harus minta qr ke dukcapil lagi .hadeuh,1,-1
Kok scan dulu biar apa,1,-1
benerin aplikasinya mas,1,-1
Saya sudah beberapa hari masih di proses,1,-1
Ribet mau liat ktp doang elaahh...muter doang kebuka kaga,1,-1
"Mantap, memuat....... Muter muter lali dalane",1,-1
"Tampilkan Pasport, SIM A dan C",5,1
Dukcapil bisa dan prima,5,1
Jadi lebih mudah mengetahui identitas kita,4,1
semoga aplikasi lebih baik,5,1
IKD sudah integrasi dengan instansi lain..,4,1
Tidak bisa dibuka,1,-1
Perlu peningkatan lagi...,5,1
"Mau masuk....cuma ada kata _""coba lagi""_",1,-1
gagal trus saat masuk,1,-1
Tidak bisa diinstal di hp,1,-1
Terimakasih dukcapil muba atas sosialisasinya,5,1
Sangat memudahkan pengguna IKD Dukcapil Prima Indonesia Prima,5,1
Pekerjaan Bagus. Dukcapilis the best,5,1
Kok ngak bisa min dipake,1,-1
Kasih bintang 4 dulu belum di coba,4,1
"Dukcapil Merangin, Mantap",5,1
Ribet harus minta barcode kepetugas ducapil tempatnya jauh,1,-1
Masih banyak trouble nya,1,-1
PelayananNya Sangatt Baikk 🙏🙏🙏,5,1
Aplikasi bikin susah.. ASU,1,-1
Data penduduk dalam genggaman,5,1
Tidak bisa dibuka,3,-1
Dukcapil bisa digital,5,1
"APLIKASI GK BISA DIBUKA, ALASANNYA KONRKSI GK STABIL PADAHAL UDH STABIL PAKE WIFI JGA SAMA AJA GK BISA",1,-1
"PERLU DI TINGKATKAN LEBIH BAIK LAGI,YA.",5,1
"Memudahkan, tidak usah bawa KTP",5,1
Sekelas mendagri yang berkelas nasional buat aplikasi kok kayak gini....,1,-1
mantaaap.... lebih praktis,5,1
Knp tidak bisa lagi buka dokumen saya,1,-1
Sangat di butuhkan,5,1
Terimakasih atas aplikasi ini,5,1
Tidak bisa dibuka,1,-1
Kenapa data sy blm update.,5,1
Kok coba lagi terus siiii,5,1
Dukcapil bisa dan prima,5,1
Bagus.. Sangat membantu,4,1
Cukup memudahkan,5,1
Terjadi kesalahan terus,1,-1
Kalau belum final jangan direlease,1,-1
Aplikasinya sangat berguna,5,1
"Ribet, ribet dan ribet . . .",1,-1
Mantap pelayanan disdukcapik💪💪,5,1
"Terima kasih dukcapil muba, mantap",5,1
Mudah mudahan bermanfaat,5,1
Sangat bagus mantap,5,1
Tidak bisa diinstal di HP saya,4,1
Buang² kuota apk nga guna,1,-1
Cara mendapatkan QR dimana gak bisa daftar,1,-1
proesex cpt dn mudah sgt bermanfaat,5,1
Aplikasi sangat bagus,5,1
Aplikasi sangat bagus,5,1
"oke,,belum di coba",5,1
"Pelayanannya ramah,santun dan baik hati... Joss dukcapil pamekasan",5,1
Aplikasi sangat bagus,4,1
Syulit buat daftar....,1,-1
Dukcapil bisa dan prima,5,1
Sangat tidak membantu,1,-1
Aneh ga bsa di buka,1,-1
Mantapp sangat bermanfaat🙌,5,1
Maksudnya scab qr kode tu apa ya. Qr kode apaan. Yg di kk kha atau apa???,1,-1
Lebih mudah digunakan,5,1
Semoga aplikasi lebih baik,5,1
Saya sangat puas dengan pelayanan indentitas kependudukan,5,1
Tidak bisa melanjutkan,1,-1
dukcapil bisa dan prima,5,1
Saya sangat ingin menggunakan aplikasi ini,5,1
IKD sangat bermanfaat menuju era digitalisasi,5,1
Aplikasi sangat membantu,5,1
Tidak mempermudah,1,-1
Tidak bisa dibuka,1,-1
Alhamdulilah sangat membantu bangt,5,1
Pelayanan ramah sekalai,4,1
Akurat dan terpecaya,5,1
Aplikasi kependudukan terbaik,5,1
GK JELAS KEGUNAANNYA UTK APA 👎👎👎👎 JGN DI DOWNLOAD,1,-1
aplikasinya jelek sekali,1,-1
Tulisannya coba lagi,1,-1
E-ktp masih di fotocopy??,1,-1
"Sayang"" Kuota.. Uninstal 21082023",1,-1
Smg lembaga2 lain bisa mendukung penggunaannuya.,4,1
Aplikasi ini sangat membantu,5,1
Aplikasi ini sangat membantu,5,1
Aplikasi ini sangat membantu,5,1
Aplikasi ini sangat membantu,5,1
Aplikasi ini sangat membantu,5,1
Semoga aplikasi lebih baik,5,1
APLIKASI TIDAK BERGUNA,1,-1
Perlu banyak diperbaiki,1,-1
Sering gangguan hadeh,1,-1
Aplikasi sangat membantu,5,1
Aplikasinya bagus,5,1
Apakah kalau mendaftar harus ke Kantor Dukcapil setempat ?,3,-1
"Sangat puas, mksih capil mukomuko",5,1
Simpel dan mudah,5,1
Dukcapil bisa dan prima,5,1
Aplikasi jelek padahal punya pemerintah,1,-1
Masa di suruh minta kode QR yang dari desa gimana minta nya jauh dari Kabupaten,1,-1
Trima kasih atas informasinya,5,1
Bgai mn cara dapat bar code,1,-1
developer gak niat.,1,-1
Aplikasi guoblok...udh itu ajh,1,-1
IKD dukcapil pamekasan sukses selalu..,5,1
Sangat sangat membantu,5,1
Suruh scan barcode barcodenya mana?,1,-1
kenapa AKTA kelahiran tidak langsung ada?,5,1
Terbaik memang kependudukan selayar,5,1
Kenapa kok mutermuter coba lagi ya,5,1
Apa bisa ganti nik dan foto ktp,2,-1
Kenapa suka mendadak hilang,4,1
Harus validasi petugas dukcapil. Sama aja harus ngantri,1,-1
Trmks sangat membantu,5,1
Data KK tidak bisa dibuka....,3,-1
Aplikasi ini sangat membantu.,5,1
Menu Kartu Keluarganya menghilang..,1,-1
baru mau daftar z susah.a 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ masukan kode QR 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,1,-1
Semoga kedepannya IKD bisa digunakan keseluruh instansi lainnya dan memudahkan penggunaan bagi seluruh disemua wilayah. 👍👍,5,1
Sangat bermanfaat sekali,5,1
Kami selaku pengurus RT memerintahkan kepada warga agar pakai aplikasi ini.... 👍👍,5,1
Bagus sangat membantu,5,1
Cukup membantu sekali,5,1
Ngga bs dibuka aplikasinya,1,-1
Semoga Bisa bermanfaat dan memudahkan masyarakat,5,1
Semoga aplikasinya lebih baik,5,1
"Ngapain dibikin online klo barcode harus ke dukcapil, sekelas pemkot kok bikin aturan nyeleneh",5,1
Mantap sdh berfungsi,5,1
Cara daftarnya bagimana ini..harus ada QR code,5,1
Aplikasi yang sangat membantu,5,1
Ga bisa di buka percuma,1,-1
aplikasi tidak berguna,1,-1
Dukcapil bisa dan prima,5,1
Gak bisa kebuka.. coba,1,-1
Cara buka pin yg lupa gmna ya,5,1
sangat bermanfaat. Terima kasih,5,1
Aplikasi sampah gak jelas,1,-1
sangat disayangkan apk sgt bruk skli.. buka apk kok stngh hari,1,-1
Apaan ga bisa dibuka,1,-1
Pin nya lupa gimana cara membuat pin baru,4,1
Terima kasih layanan nya.,5,1
Gak bisa di download 😩,2,-1
Dukcapil bisa dan prima,5,1
dukcapil bisa dan prima,5,1
Dukcapil bisa dan prima,5,1
"Cuma bisa liat KtP doank, sokumen lain ""ngebug""",1,-1
Terus tingkatkan . Sukses dukcapil,5,1
Disdukcapil bisa dan prima..chuakszz,5,1
Sangat membantu ya gaes yaa Barcode arus dari admim dukcapil ygy Harus mengurus ke capil dulu ya gaes,5,1
Dukcapil metro keren,5,1
aplikasi ecek ecek ga berguna,1,-1
GA BERGUNA BANGET INI APLIKASI SUMPAAAAHHHHHH,1,-1
Buruk tidak praktis.,1,-1
Cukup memudahkan,4,1
Bermanfaat dengan baik,5,1
proses ribet. negara ribet.,1,-1
Aplikasi ini sangat membantu♥️👍,5,1
Ktp digital saya tidak bisa di buka,1,-1
Tidak bisa di gunakan,1,-1
Dukcapil Pamekasan terbaik,5,1
Aplikasi sangat berguna,5,1
Tidak bisa di gunakan,1,-1
Ini minta Barcode nya kemana??,2,-1
Pelayanannya baik,5,1
Terima kasih sangat membantu,5,1
Keren sangat membantu,5,1
Tidak bisa dibuka,5,1
Semoga data penduduk tetap terjaga dan aman dari pihak yg tidak bertanggung jawab,5,1
Ga niat bikin aplikasi..,1,-1
Ga bisa ambil gambar,2,-1
tidak bisa dibuka,1,-1
"Lupa password, ribet urusnya",1,-1
Apk sampah buat aktivasi susah ngeribetin,1,-1
dukcapil bisa dan prima,5,1
Jdi mudah sekarang simpen2 dokumen kependudukan,5,1
dukcapil bisa dan prima,5,1
dukcapil bisa dan prima,5,1
dukcapil bisa dan prima,5,1
Untuk ios min tolong di buatkan,3,-1
dukcapil bisa dan prima,5,1
Percuma gak bisa dibukaa,1,-1
Aplikasi ga guna !!!,1,-1
Udah yuk mainnyaaa...,5,1
"Maantaaap broo, tidak repoot lg... 🙏🙏🙏",5,1
Dukcapil maju terus,5,1
Dukcapil bisa dan prima,5,1
Terimakasih sangat bermanfaat,5,1
PERBAIKI SISTEM APLIKASINYA. RAK NIAT BLAS,1,-1
"Aplikasi Sampah,Hasil Korupsi",1,-1
Apk buruk gak bisa di buka,1,-1
Aplikasi ini Sangat membantu,5,1
"Semangat berinovasi, untuk mempermudah pelayanan kpd masyarakat terkait adminduk",5,1
Perlu ditingkatkan lagi,5,1
Cara daftarnya gimana ya kak,5,1
Sangat memuaskan. Terimakasih ☺️,5,1
Semoga dapat berguna bagi bangsa dan negara😃,5,1
Sangatlah penting bagi kita semua,4,1
Memudahkan kita dalam segala kegiatan,5,1
Blum dapat Kode QR dari dukcapil.,5,1
sangat memudahkan,5,1
Apliaksi sering forclose,1,-1
"Dengan Identitas Kependudukan Digital (IKD) akan semakin memberi kemudahan, kecepatan dan ketepatan layanan kepada masyarakat untuk mewujudkan pelayanan yang membahagiakan masyarakat.",5,1
Coba lagi terus. Susah masuknya,5,1
"Semoga datanya aman,,,",5,1
digital kok isi ke dukcapil lg,1,-1
Ku kasi 3 dulu masah blm bisa ku cek,3,-1
Susah dapat barcodenya,2,-1
Bermanfaat Bagus sekali.,5,1
Bagus sangat membantu,5,1
Sangat membantu warga,5,1
Saya tidak bisa download bagai mana yah,5,1
Aplikasinya bagus,5,1
Aplikasi nggah bisa dibuka ktp,4,1
Sangat mendukung,5,1
Sangat mendukung,5,1
aplikasinya bagus,5,1
Tidak bisa download KK,2,-1
Gak bsa di install....,1,-1
Ribet dan gk mempermudah,1,-1
"IKD memberikan kemudahan. Tidak lagi harus membawa kartu, IKD sudah memuat semua informasi administrasi kependudukan.",5,1
Aplikasi gk bermutu.. !!,1,-1
seru bang game nya👍🏻👍🏻👍🏻,5,1
"Coba dulu, kalau bagus kasi bintang 🌟🌟🌟🌟🌟",2,-1
BUAT YANG BELUM PAHAM ! MENGENAI BARCODE HARUS KE CATPIL ATAU KECAMATAN TERDEKAT ANDA . BARU DISITU DIKASIH QR CODE NYA . UNTUK VERIFIKASI EMAIL DAN PIN ANDA . BERLAKU MULAI TG 1 SEPTEMBER DILAKUKAN KTP DIGITAL . UNTUK KARTU KTP HILANG / RUSAK DAN PERBAHARUI (REVISI) .,4,1
"Beh, aplikasi nda jelas",1,-1
Perbaiki lagi jangan korupsi terus,1,-1
fasword yg sy masukkan TDK bisa login.,1,-1
Hidup menjadi semakin smart👍👍👍,5,1
Cara urus ktp hilang gmna min??,2,-1
mantap... saya sudah aktivasi,5,1
Alhamdulillah KTP ku sudah Digital,5,1
Aplikasi jelek g bs di pake,1,-1
Aplikasi terlemot se indonesia,1,-1
"Dukcapil Bisa, Semangat Pelayanan Prima....",5,1
"Mantap, data kependudukan dalam genggaman",5,1
Sejkarang apa apa download mulu,1,-1
Aplikasi penipuan!!!,1,-1
Harap aplikasi di tutup ...,1,-1
Ga perlu report bawa ktp lagi,5,1
Aplikasinya mantap kali..,5,1
Aplikasi ini membantu sekali,5,1
Membantu saat lupa bawa KTP,5,1
Aplikasi opoooo ki..menyusakan Rak berguna,1,-1
Mantap Dan Sangat Bangus,5,1
tidak layak digunakan,1,-1
Urus KTP gampang dan ga ribet.... Sukses untuk dukcapil 💪,5,1
Aplikasi tidak berguna,1,-1
Bagus dan keren,5,1
Gak bisa di bukak,1,-1
"Ijin bertanya admin, untuk scan kode Qr nya itu kode yang tercantum di mana yaa?",5,1
Ga udh di instal ga ada guna,1,-1
Keren Indonesia maju,5,1
Ga bisa di pake kecewa,1,-1
Eror terus. Eror Eror klo gak niat jgn bikin aplikasi .buang2 uang rakyat,1,-1
Tidak dpt menginstal,1,-1
Bagus untuk kedepannya,5,1
Satu aja karna gak bisa di buka,1,-1
Pelayanan yang baik,5,1
Aplikasi ini Baik Sekali,5,1
"Percuma kalo mesti ada QR kode dari petugas dukcapil, bagaimana kalo jauh dipelosok.",1,-1
Aplikasinya sangat membantu,5,1
aplikasinya keren,5,1
"Terimakasih banyak, semoga bermanfaat",5,1
Aplikasi mudah digunakan,5,1
Cara masuknya gimana? Pinnya berpa?,5,1
Sangat berguna untuk bikin KTP,5,1
Nggak jadi delet jadinya,1,-1
Daftar nya susah,1,-1
Udah 1 bulan blm dpet email balasan,1,-1
Kok aplikasi GK bisa dek buka meter mutar tok,2,-1
Kenapa ga bisa di buka yah .,1,-1
Semoga aplikasi lebih baik,5,1
Download gagal terus,1,-1
Alhamdulillah sangat berguna,5,1
Sangat membantu,5,1
Sangat bermanfaat..,5,1
Gw sumpahin dukcapil yang bikin sistem registrasi hidupnya dipersusah aaminnn ya allah kabulkanlah,1,-1
Sulit untuk daftar online,1,-1
Mudah mudahan bisa membantu 🙏,5,1
Aplikasi ini sangat membantu,5,1
Dukcapil bisa dan prima,5,1
mempermudah akses ktp,5,1
sudah cukup bagus,4,1
GK bisa login. Gimana cara loginnya?,4,1
Ud ngtri lama buat ngaktipin aj pas ud selesai yah gtu doang ktp KK y mana g jlas,1,-1
Tambah bodoh pemerintah buyan banyak orang yang belum makek hp android PAOK khusus nya orang tua apa ya mudeng buyan,1,-1
Sya sngat trbantu dengn aplikasi ini🙏,5,1
Gak bisa buat KTP muser aja,5,1
Sangat membantu,5,1
Tidak bisa digunakan,1,-1
Ikd ini sangat membantu masyarakat,4,1
"Digital keren, warga kota metro Lampung",5,1
kami menyukai aplikasi ini,5,1
Tidak bisa install,1,-1
"SOPnya diisikan, min.. terimakasih",5,1
"Keren, dukcapil bisa",5,1
"Ga bisa di buka gan,...........",1,-1
Mau daftar aja pakai harus ke disdukcapil Ya pada mikir kali warganya Ktp elektronik sudah cukup,1,-1
Sangat membantu,4,1
Gak bisa dibuka,1,-1
Sangat gak jelas,1,-1
Sangat membantu,5,1
"Mantaappp,,KTP jaman now...",5,1
Bagus sangat bermanfaat,5,1
Aplikasi bikin darah tinggi.,1,-1
Baru mau coba sambil memahami,2,-1
Pelayanan baik,5,1
Ribet gak bisa gunain,1,-1
SEMUA SUDAH BAGUS CUMA ADA BBRPA FITUR YG BELUM FUNGSI UNTUK DAERAH KAB. KUTAI BARAT. TERUS KLAU JARINGAN BURUK DOKUMEN ELEKTRONIK LOADING/TAK MAU TERBUKA.🗿 TERUS KLAU GANTI HP MESTI HAPUS AKUN TERUS DAFTAR ULANG KE DISDUKCAPIL. AGAK RIBET🗿,5,1
Aplikasi premature udah dipublish,1,-1
Gak ada aplikasi yg ........,3,-1
susah masuk ajg,1,-1
Bagus di tingkatkan lagi,5,1
Gx guna yg katanya membantu masarakat nyusahin vervikasi harus ke dukcapil 😁😁😁🤣🤣🤣,1,-1
Liat dl apakah baik untuk digunakan atau tidak,3,-1
Belum bisa terbuka,3,-1
Tolong diperbaiki lagi dong,1,-1
harus tetap ke ducapil,1,-1
Mempermudah dalam urusan administrasi,5,1
Kenapa kabupaten tangerang tidak menerima pelayanan online,2,-1
Sudah semakin canggih,5,1
"Dokumen gk bisa dibuka, bujang lah",1,-1
Tidak bisa dibuka,5,1
Tidakbsa dibuka,4,1
Ga jelas banget aplikasi nya.😴,1,-1
Ujung2bya tetep ribed harus secen barcot,1,-1
gk bisa intall,1,-1
Aplikasi susah kalau lupa pin,1,-1
Sangat membantu sekali.,5,1
Bagus manfaat banyak,5,1
Pantesan Data selalu kena Hack...,1,-1
Semoga aplikasi lebih baik,5,1
Kok ga bisa diinstal.,2,-1
Knp tidak bisa di install?,3,-1
Sangat membantu...Kerenn,5,1
"BUKAN ONLINE TETAP AJA HARUS KE TEMPAT ,AYOLAH JAMAN MAKIN CANGGIH MASIH AJA GK BISA ONLINE ,Buat apa ada orang IT JADI PNS MASIH KAYA GINI. NEGARA BESAR MASIH MAIN OFFLINE"" AMPUN AH . RIP PNS JAMAN NOW",1,-1
Tolong di aktifkan,5,1
Sangat sangat membantu,5,1
Aplikasi biadap payah di install,1,-1
Pelayanan utk masyarakat online serasa offline..,1,-1
Cara scan barkotnya gmn,1,-1
Aplikasi sangat bagus,5,1
Aplikasi sudah bagus,5,1
terima kasih sangat membantu,5,1
Aplikasi yng tidak bermutu,1,-1
App apa tau foto ga bisa2..payah lu,1,-1
Lebih ditingkat lg,1,-1
aplikasinya bermanfaat,5,1
aplikasi taik GK bisa di buka asu,1,-1
Mantap semakin maju,5,1
Sangat mendukung,5,1
Sangat tidak berguna...,1,-1
Cara untuk mendapatkan kode QR nya bagaimana min,5,1
terimakasih atas bantuannya,5,1
Aplikasi yg sangat bermanfaat,5,1
Aplikasi yg sangat bermanfaat,5,1
Aplikasi erro TDK mendukung,1,-1
Msti mnta kode QR buat daftar kptugas??? bkan mudahin mlah susahin!!!!,1,-1
Tidak bisa dibuka,1,-1
Cuma ambil data mungkin...hati2,1,-1
Aplikasi tak berguna,1,-1
KTP digital memang mantab,5,1
Program yg luar biasa membantu pelayan yg memudakn masyrakat brafo IKD dukcapil bisa3 x,5,1
"Saya coba dulu,kalau ok saya bagi bintang 5",4,1
Gak bisa di bukak,5,1
"APLIKASI GAK GUNA,TERLALU MEMAKSAKAN,KELIHATAN BANGET PEMERINTAH BERBISNIS CARI DUIT DARI TENDER APLIKASI, UJUNG UJUNGNYA RAKYAT YANG SUSAH!!!!",1,-1
Udah mau 2024 kok Verifikasi nya datang ke Kantor Dukcapil Online dong internet cepet buat apa ?,1,-1
Tidak bisa masuk,1,-1
Baik dan mantap,5,1
Sangat terbantu sekali.,5,1
Aplikasinya lemot,2,-1
"Keren, bermanfaat",5,1
Sukses trus..dukcapil bisa dan pelayanan prima,5,1
Susah registrasi ke dukcapil,1,-1
BLH nanya kalo lupa kata sandi gimana bukanya,5,1
Mantap .. sangat membantu,5,1
Pelayanan baik,5,1
Ribet mau daftar aplikasi,1,-1
Aplikasi ini sangat membantu,5,1
Mantap. Menuju single identity,5,1
Aku punya KTP digital lupa sandi gimana bukanya,3,-1
TIDAK BISA DI DOWNLOAD,1,-1
Aplikasi yang sangat membantu,5,1
Gak bisa dibuka,2,-1
Terimakasih Dukcapil. Inovasi yg membantu masyarakat,5,1
Aplikasi gak ada gunanya,5,1
"Ngapain pake ketemu dukcapil segala,, jadi ribett",2,-1
Efisien bgttt gak ribettt 😭😍🙏,5,1
Barcode apaan yang di scan??,1,-1
Cepat dan. mudah,3,-1
mempermudah mantap,5,1
sudah daftar scen QR code harus datang juga,1,-1
Mau daftar ga bisa2 weyy,1,-1
"Giliran Sdh foto hrs scan barcode dr petugas,laah...batalin aja",1,-1
Semoga aplikasi lebih baik,5,1
Sangat bagus capil muba,5,1
Sangat bermanfaat👍👍,5,1
Mempermudah sekali,5,1
Scan kode dpt dari mana coba,1,-1
Negara yang belum siap,1,-1
Bagus banget aplikasi ini,5,1
Aplikasi sangat membantu,5,1
Aplikasi sangat membantu,5,1
Aplikasi sangat membantu,5,1
Aplikasi sangat membantu,5,1
Ga bisa verifikasi wajah ...,1,-1
Scan barcode di mana.......😇😇😇😇,2,-1
Dokumen sedang d integrasikan gmn nih?,5,1
Norak gw download ja g bisa,1,-1
Sangat bermanfaat,5,1
Digital seumur hidup,5,1
Syip aplikasi yg praktis,5,1
Prosesnya harus dipercepat,5,1
Bingung untuk data perbankan,5,1
"Aplikasi ga guna,",1,-1
Gak bisa kenapa ya,5,1
Mantap dukcapil selalu berinovasi,5,1
app kayak berak dikebon,1,-1
Gak bisa masuk,1,-1
Terimakasih dukcapil telah memberi kemudahan,5,1
"Mantap,,bermanfaat",5,1
Baru mau coba aplikasinya,2,-1
apk nya lemot,1,-1
Aplikasi sangat membantu,5,1
Qr code ny dapet dari mana admin? Ngga ada petunjuk yg jelas,1,-1
Astaghfirullah. . . Tolong dong beri cara yang lebih gampang.,1,-1
Sangat bermanfaat 👌👌,5,1
jdi gmpang aplikasi ini,5,1
Dimana dapat kode scan nya,1,-1
Sangat bermanfaat 🥰👍👍,5,1
Sangat bermanfaat👍👍,5,1
Sangat bermanfaat 👍👍👍👍,5,1
Sangat bermanfaat,5,1
"Tidak menjamin,sering eroorrr",3,-1
Ga bisa login,1,-1
Sangat bermanfaat 🤩🤩,5,1
Inovasi utk Indonesia Dukcapil Bisa,5,1
Sangat bermanfaat👍,5,1
Sangat bermanfaat 👍👍,5,1
Mudah diaplikasikan,5,1
Terimakasih sangat membantu,5,1
Bobroknya enggak jelas ini aplikasi,1,-1
Tidak bisa masuk,1,-1
Capil Tapanuli Selatan besar dan canggih,5,1
Tidak bisa mengambil poto,1,-1
Cara nya gmna. Yahh bikin KTP online,1,-1
Apk gakbisa digunakan,1,-1
Alhamdulillah terimakasih banyak bapak Dirjen Dukcapil atas inovasi ikd sangat membantu masyarakat. Lasmin Kab.Simeulue Aceh,5,1
Aplikasi ruwet daftr aja susah,1,-1
Sangat membantu dah,5,1
Susah untuk daftar,2,-1
Dgn identitas digital memudahkn kita dlm pelayan publik dan jg mrpk penghematan dana negara dlm APBN.,5,1
tetap harus ke capil,1,-1
gak jelas cara pakenya,1,-1
Tidak biasa install,1,-1
"Buat app asal2an, ujicoba dlu",1,-1
Sangat memudahkan,5,1
"G bs buka dokumen sama sekali, g siap digital blas admin dn pengembngn",1,-1
Saya lupa pin ribet ngurusnya lg,1,-1
Sangat bermanfaat.,5,1
aplikasi busuk gak guna,1,-1
Baik sangat membantu,5,1
Tidak berfungsi,1,-1
Alhamdulillah sangat membantu,5,1
Tidak bisa dipakai,1,-1
Sangat membantu,4,1
ko ga bisa foto ya.,2,-1
Semoga aplikasi lebih baik,5,1
Banyak manfaatnya,5,1
Luar biasa keren2,5,1
Coba per baiki donk aplikasinya,2,-1
Dukcapil Pamekasan memang ok pelayanannya,5,1
Dukcapil bisa dan prima,5,1
Dukcapil bisa dan prima,5,1
Dukcapil bisa dan prima,5,1
