content,score,tone
ribet ndaftar pake scan qr inti tetep disdukcapil,1,-1
aplikasi bantu,5,1
sy gak login tulis coba,2,-1
aplikasix buka,2,-1
bantu layan administrasi duduk,5,1
aplikasi sangan bantu,3,-1
layan bagus,5,1
tetep kantor dukcapil donk scan barcode why,1,-1
ikd bagus yg pake iphone mohon segera,5,1
inovatif manfaat,5,1
ok dokumen buka solusi nya,5,1
gabisa ngambil foto aneh,1,-1
urus ktp mudah gak ribet,5,1
sistem buruk layan jelek ah ya,1,-1
lembaga ktp fisik bukti perintah lembaga,1,-1
aplikasi ga ga buka,1,-1
bagus gatau min diprint ktpnya,5,1
data duduk nya lengkap,3,-1
keren aju adminduk dr hp gk kmana gratiss lg moga kedepanx konek degan layan lainx bpjs bank dll,5,1
aplikasi yg unik lumayan bantu,5,1
cari tau aja susah gembel disalahgunain data buka aja ga bs,1,-1
aman,5,1
tahap coba nih blm buka,1,-1
suka aplikasi,1,-1
lol aja kantor dukcapil lg kode qr gak,1,-1
serba online riwueh hese daptar online tpi apk ga d buka pkerja,1,-1
mantap kartu kia tinggal print dinas no nunggu club sukses,5,1
aplikasi jembot susah login,1,-1
tinggal aplikasi guna,5,1
regis pakai hp hp rusak ap regis ulang,1,-1
apresiasi dukcapil moga aman data duduk,5,1
terimakasih inovasi mohon tuntas data menu ikd,5,1
ikd praktis sayang data lengkap cantum ktp kk,5,1
maudaftar barkotnya,2,-1
manstaapp genggam identitas duduk,5,1
gak baru tah,2,-1
server nya gak kuat indo,2,-1
mbok yo nek bijak susah rakyat sampe tunggu coba coba bijak coba,1,-1
mantap apk bantu,5,1
efisien dlm,5,1
gak guna gak verifikasi bca mobile,1,-1
aplikasi bagus terima kasih,5,1
benerin apknya sia gw daftar ikd biar mudah daftar ganti password aja lgsg error mau gmn udh minggu ga ad jelas ga sih gw hapus akun gw aj,1,-1
repot dinas duduk registrasi sayang udah bagus ribet dinas duduk,1,-1
muat,1,-1
scan barcod dukcapil dekat,5,1
daftar tugas ribet sistem,1,-1
fungsi sulit masyarakat,1,-1
gk guna anjir verifikasi data aja gk kocak nih yng app,1,-1
daftar nya ribet gak no nik,1,-1
aplikasi bagus byk manfaat,5,1
gak login ilang yah gantu hp,3,-1
woy gak buka gilir urus aja susah,1,-1
guna apl daftar,1,-1
aplikasi baguus manfaat guna banget,5,1
sulit jikata paket data jaring terhampat aktivitas gara ktp hidup negara jajah enak perintah aja bikin atur,1,-1
pas ambil foto gabisa buka,1,-1
aplikasi bantu orang,5,1
berat jalan aplikasi nya niat gak seh,3,-1
ujung disdukcapil hebat mana proyek aplikasi alis penting negara,1,-1
ga aplikasi nya ga buka,1,-1
aplikasi ngga ngabis ngabisin duit negara aja,1,-1
simpel modern,5,1
bagus bantu,5,1
bagus banget biar mudah guna tdk bawa kartu,5,1
terdaji salah trus gk bsa yh,3,-1
keren mudah ktp fisik hilang,5,1
koneksi putus,1,-1
bantu masyarakat efisien,5,1
gak worth it tetep aja dukcapil qr code,1,-1
praktis tunggu data kayak sim bpjs gabung aplikasi,5,1
aplikasi mudah paham,5,1
sy tdk buka lupa password tlg bantu,5,1
repot repot k disdukcapil kota kabupaten ribet orang rantau,1,-1
apk nggak buka,1,-1
disdukcapil,3,-1
apk bantu buat ktp digital,5,1
dokumen muncul,2,-1
mudah sulit,1,-1
aplikasi,5,1
nilai bintang jenrall,1,-1
ribet alur,1,-1
inovasi lanjut,5,1
aplikasi gila klw gak becus serba digital gak sok,1,-1
bantu mudah,5,1
identitas duduk digital ktp el digital inovasi bagus praktis ktp el bentuk blanko hp android,5,1
ko gk bsa buka sih aplikasi nyah,1,-1
aplikasi inovatif manfaat,5,1
ga langsung masuk daftar aplikasi,1,-1
manfaat guna,5,1
pake ikd praktis ga ribet kl tinggal ktp,5,1
ikd efisien praktis aman,5,1
udah ngantri ktp digital gk ganti ktp fisik bank ngurus administrasi program gk,1,-1
aplikasi,1,-1
tugas operator dinas duduk catat sipil dukcapil pindai scan kode qr gimana kampung scan qr kantor dukcapil daftar oline suruh kantor dukcapil si gampang kampung woi,1,-1
tetep disduk scan barcode serba nanggung,1,-1
bukak,1,-1
verifikasi susah no alternatif no solution no fungtion kes sulit,1,-1
serba digital kantor capil,1,-1
utk ktp digital kalo orang mo daftar musti dukcapil,2,-1
ujung nya suruh dukcapil,1,-1
proses verifikasi sulit harilus capil lokasi capil mohon proses verifikasi mudah,1,-1
ga loading mulu pdhl jaring aman,1,-1
aplikasi keren bantu,5,1
halaman dokumen ktp gk buka gmna solusi yah,4,1
bagus n cepat,5,1
knp aplikasi buka d hp ya,4,1
baik update an baru development aman contoh biometrik pindai wajah terap pin,5,1
buka praktis ribet eror mulu gimana nih aplikasi,1,-1
,5,1
barcode muncul,1,-1
gak masuk apk sampah,1,-1
gak masuk,1,-1
code qr ny apk,1,-1
sistem beranta,1,-1
tolong ya udah ferivikasi poto kon ken barkode ken mgotak dikit,1,-1
ducapil gak ah,1,-1
hp support ya pas instal gagal vivo y,2,-1
aplikasi bantu,5,1
mantull banget ktp digital,5,1
nggak uploud foto,4,1
susah barkodnya ga udah ketik no hp email susah lh,1,-1
didownload ktp nya cetak gabisa,1,-1
blm menu koneksi,3,-1
aplikasi bagus bantu,5,1
aplikasi eror,1,-1
udah dl tp blm aktivasi ribet disdukcapil,2,-1
kartu keluarga muncul ya ktp muncul,3,-1
kalo bom gak sok sok an digital,1,-1
terimakasih informasi bantu,5,1
susah masuk barcode ribet,1,-1
code qr capil ribet ambil data verifikasi foto ktp,2,-1
registrasi nya lurah gmn suruh scan qr code tugas,3,-1
ga buka ivalid,1,-1
ikd mudah akses layan penuh butuh sehat pajak npwp pegawai karpeg elektronik,5,1
bagus tp kadang suka eror gak buka,5,1
data jamin aman yakinnn bocor data hari,2,-1
aplikasi yg mudah akun scan kode qr kantor disdukcapil,1,-1
lumayan bantu,5,1
fix aplikasi rilis tito tito parah nih aplikasi resmi kemendagri kalah aplikasi bikin anak lugu,1,-1
lupa pin menu lupa pin gmn,1,-1
konyol klo hrs scan verifikasi k dukcapil ngapain mobile,2,-1
masuk aja lol,1,-1
muat trus gak masuk payah,1,-1
aplikasi untuk publik pegawai instansi perintah khusus pegawai dukcapil pegawai tri negeri,1,-1
bantu mudah urus administrasi,5,1
crash,1,-1
anjay aplikasi negara kayak gin biaya udah buang,1,-1
semprul ga loading,1,-1
guna,1,-1
sungguh mantap,5,1
scan barcodenya yah dna gimana pakai scan barcodenya sy ga paahm,5,1
masuk,1,-1
terima kasih layan,5,1
bagus layan nya,5,1
gimana ya scan qr nya kantor,1,-1
masuk pas foto gak,1,-1
ko gabisa buka ya sy akun trmksh,2,-1
suka mudah utk erti,5,1
anggar kembang apk nya mesti korupsi,1,-1
token tuju invalid pas scan barcode kartu keluarga,1,-1
sudag lurah eh nyampek lurah mala scan barcode,2,-1
aplikasi ga guna bayar ktp mana adil yg sungguh pegang jabat dalil alas blangko habis dll wtf,1,-1
salah,1,-1
kalo lupa pin nya gimana yah gmail nya udah ganti,2,-1
gak buka,1,-1
gak buka,1,-1
bagus terap,4,1
mudah masyarakat bikin ribet bolak camat lurah,1,-1
bs buka tpi loading mlu buka kk,1,-1
aplikasi install,1,-1
bantu proses urus duduk,5,1
waduuu bikin online kalo scan qr dr dukcapil chuakz,1,-1
gimana buka dokumen loading,1,-1
bagus lengkap moga fitur,5,1
ttep kode qr verifikasi ya,2,-1
perintah goblog naek kreta ambil darah pmi rs daerah ga dipake ktp ktp fisik bilang sus guna ktp goblog ni,1,-1
guoblogggg banget app kya gin aja app store,1,-1
gimana tohh suruj mandiri serba digital hasil e zonk tohh ttp aja msti kantor yymg jauhh drvrumahb,1,-1
e ktp digital mudah urus,5,1
identitas duduk digital bagus,5,1
download diinstal gagal,2,-1
email valid email aktif yg daftar,1,-1
mudah pergi,5,1
kog aplikasi gak buka ya,5,1
apknya ga guna masyarakat ktika lupa ga bawa ktp ttep ajh suruh ambil,1,-1
sulit erti aneh,1,-1
ikd transformasi ktp manual digital inovatif lbh maju shg ktp dlm genggam,5,1
lupa password gak buka bingung,5,1
kali daftar ngak tembus applikasi bohong,1,-1
aplikasi bagus manfaat,5,1
terima kasih dukcapil transformasi digital,5,1
layan mudah masyarakat moga aman jamin tks,5,1
bagus praktis,5,1
kalo launching donkk,1,-1
kamera selfienya hitam ga selfie,1,-1
dokumen kaga buka buka pakai wifi,1,-1
knp sih dokumen duduk loding trs kecewa bgt,1,-1
uji coba sempai hasil harap aplikasi publik,1,-1
aplikasi perintah bobrok anggar nya pakeeeee apaaann si sampe aplikasi aja ga cepettttt sampah,1,-1
aplikasi kunt l daftar validasi capil capil ya tod,1,-1
istimewa bagi bentuk lindung data pribadi uu nomor,5,1
apk nya mantapsss,1,-1
suruh scan,1,-1
layan bagus seka,5,1
gak guna,2,-1
aplikasi kadalll buka dokumen muter doang,1,-1
aplikasi unfaedah susah guna,2,-1
aplikasi bantu terimakasih,5,1
online register kantor dukcapil gunanha,1,-1
haduh gimana buka aplikasi muat,1,-1
mudah cetak e ktp yg rusak,5,1
duh ya buka dokumen ya,2,-1
jabar aja gak app dukcapil,4,1
update napa ngak masuk ya maaf,3,-1
ga pakai,1,-1
gmna ngatasin lupa pin gak tulis lupa akun,1,-1
terimakasih disdukcapil simeulue aplikasi,5,1
pakai wifi,1,-1
tolong perhati banyak orang lupa pin sandi mudah recoverynya,1,-1
aplikasi perintah emang sampah ngabisin duit rakyat,1,-1
tdk akses didownload,1,-1
ribet verifikasi dukcapil scan barcode,1,-1
mendownload,2,-1
ikd bantu data duduk,5,1
salah koneksi,5,1
akses koneksi internet bagus lancar,1,-1
sayah buka aplikasi nya,2,-1
kurang tanda tangan kartu keluarga,3,-1
pikir apliaksi ecek aktif ktp kk apliaksi daftar buat ktp,1,-1
antri dukcapil ngapain diproyekin gitu,1,-1
online isi depan tugas dukcapil luarrrbyasah,1,-1
good blm lengkap,5,1
gak registrasi,1,-1
aplikasi,1,-1
aplikasi integrasi sumber data pribadi,5,1
apl bantu terimakasih,5,1
moga aplikasi lbih manfaat,5,1
aplikasi g bikin apk klo dukcapil mikir,1,-1
ulang kali masuk email valid,1,-1
knp hrus k dukcapil repot kcuali ktp,1,-1
aplikasi,1,-1
aplikasi,1,-1
gak buka,1,-1
ribet disdukcapil efektif,1,-1
terima kasih disukcapil layan mpp cepat ngga mnt,5,1
gak d buka aplikasi paan,1,-1
layan dukcapil pamekasan muas,5,1
fitur dowload,1,-1
moga aplikasi nya canggih,5,1
aplikasi bagus bantu,5,1
barcode dukcapil ajaa to yooo yooo hadehhh ruwetttt ruwett,1,-1
kode qr tugas dukcapil ya aja bohong gak praktis,1,-1
download yg ujung ujung kode barcode tugas camat,1,-1
aplikasi gabisa,1,-1
bantu muas,5,1
alhamdulillah aplikasi bantu,5,1
qr lurah gimana nih sibuk kerja kota berabe deh,1,-1
pasang app identitas duduk digital,5,1
sya coba aplokasi buka nya,5,1
dah scan kode qr gak apk ga,1,-1
helehlehleh klo gk niat klo blom mateng gak usah publikasi,1,-1
aplikasi cacat gak blas beban negara,1,-1
aplikasi user friendly boros anggar negara korupsi,1,-1
suport handphone,5,1
barcode dukcapil butuk traspot lg barcodenya,1,-1
bintang karna susah masuk,2,-1
pakai barkot malas x disdukcapil marah senyum ado,1,-1
sdh bgus tinggal tambahin laku nasional wenang,5,1
digital aja butu qr code tugas manual aja,1,-1
gak buka,1,-1
bagus bantu tpi kait documen knpa akta nikah akta lahir dri identitas,1,-1
aplikasi,2,-1
blm coba gak diinstal perangkat sy,1,-1
praktis zaman,5,1
bagus lbh praktis gak ribet,4,1
kalo lupa pin gimana resetnya disdukcapil,2,-1
aja aplikasi kalo suru dateng cabang scan qr buang buang kuota,1,-1
it nya bayar ya burik,1,-1
ikd login sy domlop,5,1
fungsi,1,-1
senantiasa guna manfaat identitas sungguh lindung masyarakat warga negara republik indonesia depan putra putri bangsa,5,1
manfaat mudah layan publik mana ktp konvensional lembaga guna,5,1
fungsi,1,-1
emang udah ngga bikin blanko ya,1,-1
aplikasi bantu trimakasih dinas dukcapil,5,1
gajelas niat bikin aplikasi untk mudah warga negara,1,-1
bantu aplikasi terima kasih,5,1
gak buka,1,-1
aplikasi isi data ktp kk,3,-1
guna butuh,1,-1
manfaat moga maju disdukcapil,5,1
tdk akses,3,-1
aplikasi gk jls daftar scan kode qr,1,-1
install aplikasi nya,1,-1
gak buka,1,-1
mlah bkin ribet dokumen tdk dpat unduh,1,-1
bagus mantap ribet buka dompet liat ktp,5,1
kembang ind tolong perhati jarkomdat ikd mudah guna,5,1
jaman seba digital qr nya sedia pergi dinas duduk parah,1,-1
aplikasi jelek kasih bintang,1,-1
gak verifikasi data foto,1,-1
dev nya mikirin ngga kalo ngga qr yg discan ktpnya,1,-1
daftar aja keducapil,1,-1
pakai,1,-1
manfaat ya aju bikin kk aju bio data,3,-1
aplikasi jelek susah gk sesuai yg harap payahhhhh,1,-1
daftar barcode yg kasih tugas,2,-1
gak buka dipublish,1,-1
gk bs buka ya aplikasi ni,1,-1
terimakasih aplikasiny bagus,5,1
aplikasi bantu terimakasih,5,1
layan bagus,5,1
kog muser ya tolong,5,1
duduk puas aplikasi,5,1
ni apk kagak bsa buka gmna cerita,2,-1
aplikasi ga buka ys,1,-1
buka aplikasi,1,-1
mudah,5,1
aplikasi qr code aktivasi kantor duduk,1,-1
aplikasi instal,2,-1
moga depan instansi syarat ktp fisik syarat terbit an dokumen dll bravo,5,1
suruh verifikasi wajah koq suruh ulang ngambil potonya gimana,5,1
buka aplikasi,1,-1
makasih aplikasi bantu,5,1
dokumen muat,1,-1
lupa pin dukcapil haduh,1,-1
kerenn moga depan aplikasi warga masyarakat indonesia,5,1
mudah cepat,5,1
kagak auto uninstal,1,-1
alhamdulillah ngebantu aplikasi terimakasih,5,1
aplikasi tdk buka,1,-1
gampang akses,5,1
aplikasi manfaat terima kasih,5,1
kak knpa yah ko ga login,1,-1
ga daftar sceann barcodenya dr,1,-1
knp gk bs buka coba coba,1,-1
lot ganggu,1,-1
ribet tolol slah gmail gabisa ulang pdhal gmail blm dbuat cm typo huruf najis bat apk gaje gaada,1,-1
ga daftar tolong bantu daftar,5,1
keris pusaka sisi ekonomi bisnis online gratis ponsel hadiah bank mandiri bank mandiri indonesia sedia dapat situs web hasil oleh hasil periksa bpk ri no wa ala bang rehan pt bank mandiri bank baik,5,1
orang desa sulit kode qr daftar,2,-1
dr verifikasi masuk aja g opsi scan barcode apa yg d scan,1,-1
terimakasih aplikasi ikd muas masyarakat,5,1
mudah memperibet tidur ape pegawai,1,-1
aplikasi,3,-1
aplikasi blom wort it nda ndak daftr,1,-1
bantu kerja,5,1
aplikasi duduk aplikasi hipnotis muter muter,1,-1
manfaat hp data,5,1
memperibet mah mudah,1,-1
nya ya urus bank ktp fisik,1,-1
kode qr nya tugas dukcapil percumaa deh aplikasi kaya gin kantor disduk,1,-1
susah buka pake wifi,1,-1
maret aktif,1,-1
gak download aplikasi nya,1,-1
app tdk buka yah,1,-1
gak guna apk nya,1,-1
bantu,1,-1
gagal klo buka,1,-1
ktp digital kalo byr pajak print ktpnya ribettttttt,1,-1
bantu proses administrasi,5,1
aplikasi bodoh niat online luar kota tetep kantor bodohh ngabisin anggran aja bikin aplikasi gakguna,1,-1
kadisdukcapil simeulue apresiasi bhw aplikasi menudahkan masuarakat nyaman salam masyarakat kab simeulue aceh disdukcapil bpk dirjen d sdukcapil kemendagri prof dr zudan afir fakrulloh sh mh keren abis,5,1
suruh ambil photo apk nutup payah mamat,1,-1
aplikasi bantu terima kasih disduk capil garut,5,1
g buka jaring penuh,1,-1
aplikasi buka,2,-1
serba online tetep kantor ducapik kode qr,1,-1
mantap aplikasi moga administrasi duduk digital genggam jadi layan mudah bahagia masyarakat indonesia,5,1
alhamdulillah aplikasi mudah,5,1
bagus aplikasi bohoooongghh nyusahin aplikasi bikin ribet gak,1,-1
yg bikin aplikasi yaudah jalanin aja,1,-1
harap depan log in pakai sidik jari komentar agus tdk direspon,2,-1
woi gua daftar susah foto pakek ktp ktp nya digital apk sampah,1,-1
mudah sulit,1,-1
fungsi bagus,5,1
butuh ktp fisik,2,-1
dokumen buka,1,-1
qr dukcapil mah online blokk,1,-1
bantu data data sukses,5,1
instal liat ulas nya jelek blm daftar,2,-1
ktp fisik buka rek bank,3,-1
ribet bangettttt yg blm install mending gausah deh,1,-1
coba klau data maling oknum gk tanggung jwab ngadu mhon balas,5,1
desain jelek,1,-1
verifikasi wajah pake hp sony xperia xz premium,1,-1
mudah manaaaa nunggu barkod aja kayak ngantri pom bensin,1,-1
buka,1,-1
min buka dokumen gak ya solusi,4,1
identitas simple mantap g tibet,5,1
gak scan apk rusak,1,-1
ganggu ga,1,-1
lupa sandi gmn msuk nya,2,-1
susah buka mohon tingkat,5,1
aplikasi gk bukaa,1,-1
guna face recognition validasi manual tugas dukcapil,1,-1
ya online,2,-1
login,1,-1
register doang scan qr tugas dukcapil hadeh bisnis analis payah,1,-1
buka pin,1,-1
nya si lurah tetep aja tanyain ktp fisik kalo ga guna ngapain,1,-1
susah login ya mohon info terimakasih,5,1
dokumen susah buka loding,1,-1
masuk aplikasi,2,-1
aplikasi bantu guna,5,1
lelet gak,1,-1
developer aplikasi orang pinter nyusahin orang hidup indonesia,1,-1
aplikasi lot susah buka,1,-1
aplikasi kocak muter aja bisa,1,-1
aplikasi buka,1,-1
aplikasi muter muter,1,-1
verifikasi foto mesti force close sih,1,-1
komentar minus hapus kira mudah,2,-1
scan barcodw dukcapil aja ribet,1,-1
baik photo ajah gak puyeng,1,-1
hilang ktp ngurus surat tetep pinta ktp fisik ktp digital ngurus ktp suruh isi ktp hilang suruh tunggu minggu,1,-1
aplikasi lg ganggu ya min,4,1
gimana seh nyocokan kode kode kk csen wayy gimana cocok login,1,-1
susah masyarakat urus apa ktp fisik,1,-1
pasuk aplikasi,2,-1
masuk aplikasi susah,1,-1
baca sekian ulas gak ulas positif yah apk,5,1
mudah ektp bawa mana,5,1
keluh nol baik,1,-1
ribet verifikasi capil,1,-1
buka apikasi ikd tera salah koneksi,1,-1
maaf hapus lgi download tp gk masuk,1,-1
gak geser kan jdi gmn,1,-1
aplikasi tipu data tanggung,1,-1
kantor dukcapil udah digital bawa fc ktp kantor dukcapil,5,1
informasi nya bantu,5,1
ktp istri nya mohon jelas,2,-1
bikin aplikasi nyusain rakyat ngapain coba kode batang,1,-1
dokumen buka,1,-1
susah masuk pakai wifi,1,-1
masuk ulang kali donlowad,1,-1
lola bgt tolong baik,1,-1
aplikasi yg bantu banget terimakasih,5,1
knp buka hambat,3,-1
aplikasi ga buangw kuota nyesel donlod,1,-1
cepat gimana klu pin lupa,5,1
kren butuh ribet,5,1
apk barcode yg lngsung dri dukcapil gabsa scara payah,1,-1
kali bikin ktp digital hilang ktp,5,1
nunggu versi mod apk nya ngab wkwkwk,1,-1
lot ga buka,1,-1
data dilindungin negara aja retas tambah kaya gin lepas tangan aja udah,2,-1
ragu aman data negeri tanggal februari,1,-1
ribet dukcapil dukcapil scan qrcode,1,-1
sungguh sulit rakyat kasi yg hp nya kentang gak akses internet,1,-1
aplikasi sampah gak foto,1,-1
saran akses kuota,1,-1
mantap bantu,5,1
mantap bantu,5,1
aplikasi guna moga cepet banned google malu in negara konoha aja sumpah,1,-1
scen qr aj bengkok vaild aplikasi appaan,1,-1
tolong opsi cetak kartu keluarga,5,1
tampil tolong baru,1,-1
ujicoba tin evaluasi aplikasi dipublis masyarakat info kait ikd gimana mana,2,-1
aplikasi nya eror masuk,4,1
moga hidup mudah dunia digital aamiin,5,1
ribet kode qr dukcapil dlu log in,1,-1
gabisa buka aplikasi,1,-1
ktp nya akses,1,-1
tolong sediainbuat cetak ktp ny blanko kosong bikin atm misti ktp asli,2,-1
aplikasi apaa buka dokumen aja g,2,-1
daftar nya rumit pake kode qr kode otp aja,1,-1
aplikasi baik identitas duduk digital,5,1
aplikasi bantu duduk,5,1
mantaf ktp digital d bawa hp,5,1
baik udh lancar bintang,1,-1
sgt jelek krn muat tdk bs buka,1,-1
tolong kalo desak gabisa buka,1,-1
g buka apk nya,2,-1
alhamdulillah terimakasih aplikasi ikd yg bantu masyarakat adminduk moga bpk sehat,5,1
aplikasi burik foto nya egk,1,-1
sulit aja perintah aduh dokumen aja ga buka,2,-1
konyol mesti kedukcapil apaaalah arti e e ktp,1,-1
curhat yah maap ni keluarga gua gak persen bantu perintah susah ngecek kartu keluarga lu sulit anj apknya gak sumpah,1,-1
pindai kode qr tugas dukcapil verifikasi validasi nya,3,-1
susah buka dokumen loading,1,-1
tunggu ktp e money ktp kartu atm yg nomor ktp npwp,4,1
apk repot baik knp gak uang kah,1,-1
verifikasi kamera susah,4,1
ribet butuh scan kode qr tugas gak daftar,1,-1
lupa password bs connect email,3,-1
ok langsung barcode dukcapil beres,5,1
buka jali,1,-1
payah apps ngebug,1,-1
apk kocak ga download,1,-1
aplikasi buruk aplikasi perintah kelas kek ginii sulit rakyatt,1,-1
lupa pasword hrus dukcapil nya bikin paswoord,2,-1
kantor dukcapil ya,1,-1
aplikasi nggak buka,3,-1
tolong donk ko ku ga ambil poto,1,-1
bkin akte online blum acc udh bikin lngsung kantor malh sulit,2,-1
apk tolol wajib gak bukaaa taiii,1,-1
aplikasi aman,1,-1
banyak korupsi aplikasi kelas perintah kualitas busuk,1,-1
dukcapil daftar aplikasi,3,-1
aplikasi buka,1,-1
apk urus cok masuk apk aja susah,1,-1
susah buka pake wifi,1,-1
gak kantor dinas duduk munta barkot,1,-1
buka susah loading,1,-1
tingkat aman nya,5,1
dijital,5,1
aplikasi muat gazebo,5,1
tlong kk aflikasinya ngpa buka,1,-1
aplikasi suka down hbis login dal lg gtu trs,1,-1
aplikasi susah bgt ngebuka aplikasi nya,1,-1
d download nya aj susah gmn pake nya,1,-1
daftar kantor dukcapil cz butuh qr tugas ribet sih gx akses dri rumah,1,-1
kasih bintang aja ga d pake cuman loading doang,1,-1
daftar tpi scan barkod,4,1
server bagus,1,-1
buruk verifikasi wajah gagal,1,-1
gak daftar,1,-1
gmn sih gk buka,1,-1
ya baik biar mudah,1,-1
aplikasi ga d buka,1,-1
aju mohon ubah golong darah mohon tambah anggota keluarga tanggal jan proses langsung kedukcapil,3,-1
terimahkasih layan aplikasi ikd yg rangcang mudah masyarakat,5,1
bingung gua mosok hrus pkai qr dri tugas ribet gak bgus,2,-1
moga amanah integrasi bocor,5,1
aplikasi blm layak pake,1,-1
app nya,2,-1
aplikasi luncur,1,-1
sok sok digital data aja bobol kocak,1,-1
tutorial sulit,1,-1
susah mao buka aplikasi aja muat,1,-1
aplikasi masuk,5,1
gak connect,4,1
gk buka aplikasi,2,-1
min lupa kode buka aplikasi,5,1
alhamdulilah tks byk dirjen aplikasi sangan bantu masyarakat dirjen dukcapil oke,5,1
ambil pot gagal,3,-1
gk buka internet oke aja apk,1,-1
data duduk kartu keluarga buka,2,-1
aplikasi bagus wkwkw,1,-1
kalo e ktp kasih bintang,5,1
scan barcode yg dukcapil ribet,1,-1
lelet maksimal,5,1
maafin gak aplikasi ktp,5,1
aman data aplikasi gimana takut data bocor lgi,4,1
tahu coba aplikasi,1,-1
coba say kasih moga hasil,5,1
bagus bermamfaat,5,1
resmi perintah aku instansi bank bumn patut sayang nggak tau gimana sosialisasi,2,-1
aplikasi nama minggu login,1,-1
kasih bintang karna gak baik,1,-1
aplikasi bagus,5,1
aplikasi nggak bukak,5,1
pakai error,1,-1
bagus bantu pas nggak bawa kk,5,1
bijak privasi gak tanggung kes perintah gk kerja mohon liat ya bijak tuju ayo klo gak kerja ama tanggung sulit hidup rakyat,1,-1
ngk susah loginnya,1,-1
daftar aja susah hrs nunggu tugas kantor lurah,1,-1
moga manfaat mudah bantu warga masyarakat indonesia,5,1
lupa pin bagimana karna yg dlu pke no tlp beda,5,1
masukin pin masuk,2,-1
gak digitalisasi yah,1,-1
diinstal,1,-1
apk susah masuk coba lgi coba lgi,1,-1
klo ga paksa bahaya,3,-1
login,1,-1
guna ni aplikasi dukcapil,1,-1
tks dirjen aplikasi ikd yg bantu masyarakat dukcapil keren,5,1
instal susah login,1,-1
barcode tugas dukcapil login,1,-1
online tp capil,1,-1
aplikasi perintah bener,1,-1
smoga depan nya bagus lg,5,1
perintah ayo kalo bikin aplikasi mateng serius,1,-1
kagak manfaat kagak liat ktp kk cape doang ngurus ikd kerah,1,-1
download mental,1,-1
apk ikd ngak akses,2,-1
blo on mesti dukcapil lihat daftar,1,-1
sesuai ekpetasi,1,-1
fitur yg eror,4,1
buruk guna,1,-1
proyek muat gk masuk masuk,1,-1
ribet online kantor,1,-1
aman lancar device,5,1
bantu,5,1
parah tri bikin aplikasi aja jelek,1,-1
aplikasi busuk,1,-1
aplikasi bak,2,-1
sandi udah ga buka ribut,2,-1
terima kasih mudah moga inovasi baru,5,1
bikin akte aja proses ga mending langsung kantor disdukcapilnya,2,-1
yg jamin data nya aman,3,-1
bnr downlod aja lelet,3,-1
tks dirjen aplikasi ikd bantu masyarakat,5,1
lambat respon nya,3,-1
akses,1,-1
registrasi dukcapil,1,-1
gak buka payah,1,-1
hasil cetak ktp aku bank ambil foto ktp registrasi mobile banking,1,-1
tolong bantu dukumen gk buka,5,1
bantu buka,5,1
dukcapil awkwwkwkwkwkwkwk lawak kocak,1,-1
ga buka paraaaah pake wifi kah,1,-1
aplikasi sampah mutu sdm sekolah mbayar gaplek,1,-1
semog aplikasi,5,1
sok sok an digital gak orang hp boro boro beli hp makan hari aja susah ckckck,1,-1
jelek aplikasi ni eror mulu,1,-1
dokumen integrasi,1,-1
sip susah ga ktp batang,4,1
bintang kalo bintang minus,1,-1
ga ah aplikasi kaya gin,1,-1
ga sepenuh online,1,-1
diinstall,1,-1
repot bener disduk min yg kerja dluar kota repot urus ginian,1,-1
aplikasi baguss,5,1
aplikasi cuan cuan,1,-1
gimana solusi nya kalo lupa pasword,5,1
alhamdulillah tks dirjendukcapil aplikasi yg mudah masyarakat,5,1
ga buka dokumen tolong tindak lanjut perintah,1,-1
gk buka aplikasi nya payah,1,-1
mantap bantu,5,1
aman gak nih ntar daftar pinjol,3,-1
ga buka loading,1,-1
aplikasi kerja,1,-1
terima kasih ikd mudah,5,1
kudu scan barcode tugas nggak,1,-1
belon sempurna apps,1,-1
login email nik,1,-1
verifikasi wajah tudak min,2,-1
pake barcode wa wkwk,2,-1
assalamu alaikum daftar rumah kantor dinas duduk,1,-1
dokumen buka,3,-1
gk arah lupa password kadang lupa sih,4,1
dukcapil,1,-1
gabisa buka eror teruss,1,-1
buka apk ny muter apk gk ga d butuh,1,-1
gak buka gmbar ktp gak buka,2,-1
ngapain jg pake qr bikin apk ga gin lot susah masuk gilir qr trus gw dinas duduk buang bensin aia tolol yg bikin apak ga ngotak,1,-1
ngga buka aplikasi,1,-1
ga masuk dokumen,1,-1
lupa pin password gimana solusi cuk,1,-1
aja dukcapil scand code,1,-1
email valid,1,-1
oalah disdukcapil wkwk,1,-1
onlinenya nanggung kediscapil,1,-1
capek deh krn ujung nya hrs prg jg disdukcapil,1,-1
ijin kerja proses cetak ktp camat aplikasi ikg eror,1,-1
barkot dukcapil ujung ujung,1,-1
kabupaten terima layan online,1,-1
anjeng gk buka muter doang,1,-1
manfaat terimakasih,5,1
susah scan,1,-1
ngeselin udh gbsa buka lg aplikasi junchuk,1,-1
diinstal,1,-1
mantap pergi mana repot ktp,5,1
masyarakat suruh download aplikasi kalo ujung nya aktivasi ikd tetep kantor disdukcapil miris,1,-1
abisin kuota aja aplikasi proyek,1,-1
aplikasi menbantu,3,-1
data pribadi aman,1,-1
gimana dafta klw sllu koneksi buruk jaring aman,1,-1
